"activity_idx","activity_name","step_index","step_description"
"16","Scrambled Eggs","164","add-add 1/3 tsp salt to the bowl"
"16","Scrambled Eggs","159","Whisk-Whisk the egg mixture in the bowl"
"16","Scrambled Eggs","172","pour-Slowly pour the whisked eggs into the pan"
"16","Scrambled Eggs","171","mixing-Keep mixing with a spatula for 3 minutes or until the eggs are almost cooked"
"16","Scrambled Eggs","174","Garnish-Garnish with 1 tbsp chopped cilantro and serve"
"16","Scrambled Eggs","180","Mince-Mince peeled garlic cloves"
"16","Scrambled Eggs","177","add-add 1 tbsp milk to the bowl"
"16","Scrambled Eggs","170","Cook-Cook covered for 1 minute or until the tomatoes soften"
"16","Scrambled Eggs","173","Heat-Heat 2 tbsp oil in a heavy-bottomed or nonstick pan on medium heat"
"16","Scrambled Eggs","168","Add-Add 1/8 tsp of turmeric to the pan"
"16","Scrambled Eggs","161","Chop-Chop 1 green chilli"
"16","Scrambled Eggs","177","add-add 1 tbsp milk to the bowl"
"16","Scrambled Eggs","178","add-add 1/3 tsp salt to the pan"
"16","Scrambled Eggs","167","Crack-Crack one egg in the bowl"
"16","Scrambled Eggs","169","Chop-Chop 1/4 tomato"
"16","Scrambled Eggs","176","Peel-Peel 2 garlic cloves"
"16","Scrambled Eggs","162","Add-Add chilli to the pan"
"16","Scrambled Eggs","175","Add-Add tomatoes to the pan"
"16","Scrambled Eggs","160","Add-Add garlic to the pan"
"16","Scrambled Eggs","165","Cook-Cook for 1 minute, mixing everything"
"16","Scrambled Eggs","164","add-add 1/3 tsp salt to the bowl"
"16","Scrambled Eggs","180","Mince-Mince peeled garlic cloves"
"16","Scrambled Eggs","160","Add-Add garlic to the pan"
"16","Scrambled Eggs","158","Chop-Chop 1 tsp cilantro"
"16","Scrambled Eggs","159","Whisk-Whisk the egg mixture in the bowl"
"16","Scrambled Eggs","172","pour-Slowly pour the whisked eggs into the pan"
"16","Scrambled Eggs","171","mixing-Keep mixing with a spatula for 3 minutes or until the eggs are almost cooked"
"16","Scrambled Eggs","174","Garnish-Garnish with 1 tbsp chopped cilantro and serve"
"16","Scrambled Eggs","163","Chop-Chop 1/4 medium onion"
"16","Scrambled Eggs","170","Cook-Cook covered for 1 minute or until the tomatoes soften"
"16","Scrambled Eggs","179","add-add chopped onions to the pan"
"16","Scrambled Eggs","166","Saute-Saute the onions on medium heat until they are soft and translucent"
"16","Scrambled Eggs","173","Heat-Heat 2 tbsp oil in a heavy-bottomed or nonstick pan on medium heat"
"16","Scrambled Eggs","163","Chop-Chop 1/4 medium onion"
"16","Scrambled Eggs","161","Chop-Chop 1 green chilli"
"16","Scrambled Eggs","158","Chop-Chop 1 tsp cilantro"
"16","Scrambled Eggs","167","Crack-Crack one egg in the bowl"
"16","Scrambled Eggs","169","Chop-Chop 1/4 tomato"
"16","Scrambled Eggs","159","Whisk-Whisk the egg mixture in the bowl"
"16","Scrambled Eggs","175","Add-Add tomatoes to the pan"
"16","Scrambled Eggs","179","add-add chopped onions to the pan"
"16","Scrambled Eggs","176","Peel-Peel 2 garlic cloves"
"16","Scrambled Eggs","164","add-add 1/3 tsp salt to the bowl"
"16","Scrambled Eggs","180","Mince-Mince peeled garlic cloves"
"16","Scrambled Eggs","166","Saute-Saute the onions on medium heat until they are soft and translucent"
"16","Scrambled Eggs","162","Add-Add chilli to the pan"
"16","Scrambled Eggs","177","add-add 1 tbsp milk to the bowl"
"16","Scrambled Eggs","165","Cook-Cook for 1 minute, mixing everything"
"16","Scrambled Eggs","170","Cook-Cook covered for 1 minute or until the tomatoes soften"
"16","Scrambled Eggs","172","pour-Slowly pour the whisked eggs into the pan"
"16","Scrambled Eggs","171","mixing-Keep mixing with a spatula for 3 minutes or until the eggs are almost cooked"
"16","Scrambled Eggs","174","Garnish-Garnish with 1 tbsp chopped cilantro and serve"
"16","Scrambled Eggs","168","Add-Add 1/8 tsp of turmeric to the pan"
"16","Scrambled Eggs","160","Add-Add garlic to the pan"
"16","Scrambled Eggs","178","add-add 1/3 tsp salt to the pan"
"16","Scrambled Eggs","163","Chop-Chop 1/4 medium onion"
"16","Scrambled Eggs","169","Chop-Chop 1/4 tomato"
"16","Scrambled Eggs","176","Peel-Peel 2 garlic cloves"
"16","Scrambled Eggs","180","Mince-Mince peeled garlic cloves"
"16","Scrambled Eggs","173","Heat-Heat 2 tbsp oil in a heavy-bottomed or nonstick pan on medium heat"
"16","Scrambled Eggs","161","Chop-Chop 1 green chilli"
"16","Scrambled Eggs","179","add-add chopped onions to the pan"
"16","Scrambled Eggs","158","Chop-Chop 1 tsp cilantro"
"16","Scrambled Eggs","166","Saute-Saute the onions on medium heat until they are soft and translucent"
"16","Scrambled Eggs","160","Add-Add garlic to the pan"
"16","Scrambled Eggs","162","Add-Add chilli to the pan"
"16","Scrambled Eggs","165","Cook-Cook for 1 minute, mixing everything"
"16","Scrambled Eggs","175","Add-Add tomatoes to the pan"
"16","Scrambled Eggs","168","Add-Add 1/8 tsp of turmeric to the pan"
"16","Scrambled Eggs","170","Cook-Cook covered for 1 minute or until the tomatoes soften"
"16","Scrambled Eggs","167","Crack-Crack one egg in the bowl"
"16","Scrambled Eggs","177","add-add 1 tbsp milk to the bowl"
"16","Scrambled Eggs","164","add-add 1/3 tsp salt to the bowl"
"16","Scrambled Eggs","159","Whisk-Whisk the egg mixture in the bowl"
"16","Scrambled Eggs","172","pour-Slowly pour the whisked eggs into the pan"
"16","Scrambled Eggs","171","mixing-Keep mixing with a spatula for 3 minutes or until the eggs are almost cooked"
"16","Scrambled Eggs","174","Garnish-Garnish with 1 tbsp chopped cilantro and serve"
"16","Scrambled Eggs","178","add-add 1/3 tsp salt to the pan"
"16","Scrambled Eggs","173","Heat-Heat 2 tbsp oil in a heavy-bottomed or nonstick pan on medium heat"
"16","Scrambled Eggs","176","Peel-Peel 2 garlic cloves"
"16","Scrambled Eggs","169","Chop-Chop 1/4 tomato"
"16","Scrambled Eggs","178","add-add 1/3 tsp salt to the pan"
"16","Scrambled Eggs","158","Chop-Chop 1 tsp cilantro"
"16","Scrambled Eggs","180","Mince-Mince peeled garlic cloves"
"16","Scrambled Eggs","168","Add-Add 1/8 tsp of turmeric to the pan"
"16","Scrambled Eggs","167","Crack-Crack one egg in the bowl"
"16","Scrambled Eggs","177","add-add 1 tbsp milk to the bowl"
"16","Scrambled Eggs","161","Chop-Chop 1 green chilli"
"16","Scrambled Eggs","160","Add-Add garlic to the pan"
"16","Scrambled Eggs","163","Chop-Chop 1/4 medium onion"
"16","Scrambled Eggs","162","Add-Add chilli to the pan"
"16","Scrambled Eggs","165","Cook-Cook for 1 minute, mixing everything"
"16","Scrambled Eggs","159","Whisk-Whisk the egg mixture in the bowl"
"16","Scrambled Eggs","179","add-add chopped onions to the pan"
"16","Scrambled Eggs","166","Saute-Saute the onions on medium heat until they are soft and translucent"
"16","Scrambled Eggs","172","pour-Slowly pour the whisked eggs into the pan"
"16","Scrambled Eggs","171","mixing-Keep mixing with a spatula for 3 minutes or until the eggs are almost cooked"
"16","Scrambled Eggs","174","Garnish-Garnish with 1 tbsp chopped cilantro and serve"
"16","Scrambled Eggs","164","add-add 1/3 tsp salt to the bowl"
"16","Scrambled Eggs","175","Add-Add tomatoes to the pan"
"16","Scrambled Eggs","170","Cook-Cook covered for 1 minute or until the tomatoes soften"
"17","Cucumber Raita","183","whisk-In a mixing bowl, whisk 1 cup of chilled curd until smooth. Use fresh homemade or packaged curd"
"17","Cucumber Raita","181","Add-1/4 teaspoon of red chilli powder to the bowl"
"17","Cucumber Raita","189","Rinse-Rinse 1 medium sized cucumber"
"17","Cucumber Raita","191","Add-1/2 teaspoon of chaat masala powder to the bowl"
"17","Cucumber Raita","182","peel-peel the cucumber"
"17","Cucumber Raita","188","Add-Add 1 teaspoon of cumin powder to the bowl"
"17","Cucumber Raita","185","chop or grate-chop or grate the cucumber"
"17","Cucumber Raita","187","add-add 1 tablespoon of chopped cilantro leaves to the bowl"
"17","Cucumber Raita","184","Add-1/4 teaspoon salt to the bowl"
"17","Cucumber Raita","190","Add-Add the chopped or grated cucumber to the whisked curd"
"17","Cucumber Raita","186","Combine-Combine all the ingredients in the bowl"
"17","Cucumber Raita","183","whisk-In a mixing bowl, whisk 1 cup of chilled curd until smooth. Use fresh homemade or packaged curd"
"17","Cucumber Raita","181","Add-1/4 teaspoon of red chilli powder to the bowl"
"17","Cucumber Raita","187","add-add 1 tablespoon of chopped cilantro leaves to the bowl"
"17","Cucumber Raita","188","Add-Add 1 teaspoon of cumin powder to the bowl"
"17","Cucumber Raita","189","Rinse-Rinse 1 medium sized cucumber"
"17","Cucumber Raita","184","Add-1/4 teaspoon salt to the bowl"
"17","Cucumber Raita","182","peel-peel the cucumber"
"17","Cucumber Raita","191","Add-1/2 teaspoon of chaat masala powder to the bowl"
"17","Cucumber Raita","185","chop or grate-chop or grate the cucumber"
"17","Cucumber Raita","190","Add-Add the chopped or grated cucumber to the whisked curd"
"17","Cucumber Raita","186","Combine-Combine all the ingredients in the bowl"
"17","Cucumber Raita","183","whisk-In a mixing bowl, whisk 1 cup of chilled curd until smooth. Use fresh homemade or packaged curd"
"17","Cucumber Raita","191","Add-1/2 teaspoon of chaat masala powder to the bowl"
"17","Cucumber Raita","189","Rinse-Rinse 1 medium sized cucumber"
"17","Cucumber Raita","182","peel-peel the cucumber"
"17","Cucumber Raita","188","Add-Add 1 teaspoon of cumin powder to the bowl"
"17","Cucumber Raita","185","chop or grate-chop or grate the cucumber"
"17","Cucumber Raita","187","add-add 1 tablespoon of chopped cilantro leaves to the bowl"
"17","Cucumber Raita","181","Add-1/4 teaspoon of red chilli powder to the bowl"
"17","Cucumber Raita","184","Add-1/4 teaspoon salt to the bowl"
"17","Cucumber Raita","190","Add-Add the chopped or grated cucumber to the whisked curd"
"17","Cucumber Raita","186","Combine-Combine all the ingredients in the bowl"
"17","Cucumber Raita","183","whisk-In a mixing bowl, whisk 1 cup of chilled curd until smooth. Use fresh homemade or packaged curd"
"17","Cucumber Raita","188","Add-Add 1 teaspoon of cumin powder to the bowl"
"17","Cucumber Raita","187","add-add 1 tablespoon of chopped cilantro leaves to the bowl"
"17","Cucumber Raita","189","Rinse-Rinse 1 medium sized cucumber"
"17","Cucumber Raita","191","Add-1/2 teaspoon of chaat masala powder to the bowl"
"17","Cucumber Raita","184","Add-1/4 teaspoon salt to the bowl"
"17","Cucumber Raita","182","peel-peel the cucumber"
"17","Cucumber Raita","181","Add-1/4 teaspoon of red chilli powder to the bowl"
"17","Cucumber Raita","185","chop or grate-chop or grate the cucumber"
"17","Cucumber Raita","190","Add-Add the chopped or grated cucumber to the whisked curd"
"17","Cucumber Raita","186","Combine-Combine all the ingredients in the bowl"
"17","Cucumber Raita","183","whisk-In a mixing bowl, whisk 1 cup of chilled curd until smooth. Use fresh homemade or packaged curd"
"17","Cucumber Raita","187","add-add 1 tablespoon of chopped cilantro leaves to the bowl"
"17","Cucumber Raita","184","Add-1/4 teaspoon salt to the bowl"
"17","Cucumber Raita","188","Add-Add 1 teaspoon of cumin powder to the bowl"
"17","Cucumber Raita","191","Add-1/2 teaspoon of chaat masala powder to the bowl"
"17","Cucumber Raita","189","Rinse-Rinse 1 medium sized cucumber"
"17","Cucumber Raita","181","Add-1/4 teaspoon of red chilli powder to the bowl"
"17","Cucumber Raita","182","peel-peel the cucumber"
"17","Cucumber Raita","185","chop or grate-chop or grate the cucumber"
"17","Cucumber Raita","190","Add-Add the chopped or grated cucumber to the whisked curd"
"17","Cucumber Raita","186","Combine-Combine all the ingredients in the bowl"
"17","Cucumber Raita","183","whisk-In a mixing bowl, whisk 1 cup of chilled curd until smooth. Use fresh homemade or packaged curd"
"17","Cucumber Raita","181","Add-1/4 teaspoon of red chilli powder to the bowl"
"17","Cucumber Raita","187","add-add 1 tablespoon of chopped cilantro leaves to the bowl"
"17","Cucumber Raita","188","Add-Add 1 teaspoon of cumin powder to the bowl"
"17","Cucumber Raita","189","Rinse-Rinse 1 medium sized cucumber"
"17","Cucumber Raita","182","peel-peel the cucumber"
"17","Cucumber Raita","185","chop or grate-chop or grate the cucumber"
"17","Cucumber Raita","190","Add-Add the chopped or grated cucumber to the whisked curd"
"17","Cucumber Raita","184","Add-1/4 teaspoon salt to the bowl"
"17","Cucumber Raita","191","Add-1/2 teaspoon of chaat masala powder to the bowl"
"17","Cucumber Raita","186","Combine-Combine all the ingredients in the bowl"
"17","Cucumber Raita","189","Rinse-Rinse 1 medium sized cucumber"
"17","Cucumber Raita","183","whisk-In a mixing bowl, whisk 1 cup of chilled curd until smooth. Use fresh homemade or packaged curd"
"17","Cucumber Raita","187","add-add 1 tablespoon of chopped cilantro leaves to the bowl"
"17","Cucumber Raita","184","Add-1/4 teaspoon salt to the bowl"
"17","Cucumber Raita","182","peel-peel the cucumber"
"17","Cucumber Raita","181","Add-1/4 teaspoon of red chilli powder to the bowl"
"17","Cucumber Raita","188","Add-Add 1 teaspoon of cumin powder to the bowl"
"17","Cucumber Raita","185","chop or grate-chop or grate the cucumber"
"17","Cucumber Raita","191","Add-1/2 teaspoon of chaat masala powder to the bowl"
"17","Cucumber Raita","190","Add-Add the chopped or grated cucumber to the whisked curd"
"17","Cucumber Raita","186","Combine-Combine all the ingredients in the bowl"
"17","Cucumber Raita","183","whisk-In a mixing bowl, whisk 1 cup of chilled curd until smooth. Use fresh homemade or packaged curd"
"17","Cucumber Raita","189","Rinse-Rinse 1 medium sized cucumber"
"17","Cucumber Raita","181","Add-1/4 teaspoon of red chilli powder to the bowl"
"17","Cucumber Raita","188","Add-Add 1 teaspoon of cumin powder to the bowl"
"17","Cucumber Raita","182","peel-peel the cucumber"
"17","Cucumber Raita","187","add-add 1 tablespoon of chopped cilantro leaves to the bowl"
"17","Cucumber Raita","185","chop or grate-chop or grate the cucumber"
"17","Cucumber Raita","184","Add-1/4 teaspoon salt to the bowl"
"17","Cucumber Raita","191","Add-1/2 teaspoon of chaat masala powder to the bowl"
"17","Cucumber Raita","190","Add-Add the chopped or grated cucumber to the whisked curd"
"17","Cucumber Raita","186","Combine-Combine all the ingredients in the bowl"
"17","Cucumber Raita","183","whisk-In a mixing bowl, whisk 1 cup of chilled curd until smooth. Use fresh homemade or packaged curd"
"17","Cucumber Raita","191","Add-1/2 teaspoon of chaat masala powder to the bowl"
"17","Cucumber Raita","181","Add-1/4 teaspoon of red chilli powder to the bowl"
"17","Cucumber Raita","189","Rinse-Rinse 1 medium sized cucumber"
"17","Cucumber Raita","187","add-add 1 tablespoon of chopped cilantro leaves to the bowl"
"17","Cucumber Raita","182","peel-peel the cucumber"
"17","Cucumber Raita","185","chop or grate-chop or grate the cucumber"
"17","Cucumber Raita","184","Add-1/4 teaspoon salt to the bowl"
"17","Cucumber Raita","190","Add-Add the chopped or grated cucumber to the whisked curd"
"17","Cucumber Raita","188","Add-Add 1 teaspoon of cumin powder to the bowl"
"17","Cucumber Raita","186","Combine-Combine all the ingredients in the bowl"
"17","Cucumber Raita","183","whisk-In a mixing bowl, whisk 1 cup of chilled curd until smooth. Use fresh homemade or packaged curd"
"17","Cucumber Raita","187","add-add 1 tablespoon of chopped cilantro leaves to the bowl"
"17","Cucumber Raita","184","Add-1/4 teaspoon salt to the bowl"
"17","Cucumber Raita","188","Add-Add 1 teaspoon of cumin powder to the bowl"
"17","Cucumber Raita","191","Add-1/2 teaspoon of chaat masala powder to the bowl"
"17","Cucumber Raita","189","Rinse-Rinse 1 medium sized cucumber"
"17","Cucumber Raita","181","Add-1/4 teaspoon of red chilli powder to the bowl"
"17","Cucumber Raita","182","peel-peel the cucumber"
"17","Cucumber Raita","185","chop or grate-chop or grate the cucumber"
"17","Cucumber Raita","190","Add-Add the chopped or grated cucumber to the whisked curd"
"17","Cucumber Raita","186","Combine-Combine all the ingredients in the bowl"
"17","Cucumber Raita","189","Rinse-Rinse 1 medium sized cucumber"
"17","Cucumber Raita","183","whisk-In a mixing bowl, whisk 1 cup of chilled curd until smooth. Use fresh homemade or packaged curd"
"17","Cucumber Raita","181","Add-1/4 teaspoon of red chilli powder to the bowl"
"17","Cucumber Raita","182","peel-peel the cucumber"
"17","Cucumber Raita","185","chop or grate-chop or grate the cucumber"
"17","Cucumber Raita","190","Add-Add the chopped or grated cucumber to the whisked curd"
"17","Cucumber Raita","188","Add-Add 1 teaspoon of cumin powder to the bowl"
"17","Cucumber Raita","184","Add-1/4 teaspoon salt to the bowl"
"17","Cucumber Raita","191","Add-1/2 teaspoon of chaat masala powder to the bowl"
"17","Cucumber Raita","187","add-add 1 tablespoon of chopped cilantro leaves to the bowl"
"17","Cucumber Raita","186","Combine-Combine all the ingredients in the bowl"
"17","Cucumber Raita","183","whisk-In a mixing bowl, whisk 1 cup of chilled curd until smooth. Use fresh homemade or packaged curd"
"17","Cucumber Raita","187","add-add 1 tablespoon of chopped cilantro leaves to the bowl"
"17","Cucumber Raita","189","Rinse-Rinse 1 medium sized cucumber"
"17","Cucumber Raita","191","Add-1/2 teaspoon of chaat masala powder to the bowl"
"17","Cucumber Raita","188","Add-Add 1 teaspoon of cumin powder to the bowl"
"17","Cucumber Raita","181","Add-1/4 teaspoon of red chilli powder to the bowl"
"17","Cucumber Raita","182","peel-peel the cucumber"
"17","Cucumber Raita","185","chop or grate-chop or grate the cucumber"
"17","Cucumber Raita","190","Add-Add the chopped or grated cucumber to the whisked curd"
